,index,date,season,team1,team2,score1,score2,team1_elo,team2_elo
17194,49328,2004-12-26,2005,CLE,NOP,100.0,91.0,1582.6076852644783,1353.0653033398135
17195,49329,2004-12-26,2005,SAS,BOS,107.0,90.0,1808.1233199040562,1547.5244982221998
17196,49330,2004-12-26,2005,HOU,LAC,96.0,79.0,1533.4036530533501,1456.2582651983666
17197,49331,2004-12-26,2005,NYK,CHO,91.0,82.0,1532.6682693410257,1163.9993002543802
17198,49332,2004-12-26,2005,MIL,CHI,99.0,92.0,1435.6072108905346,1472.7249949425086
17199,49333,2004-12-26,2005,DEN,DAL,88.0,102.0,1566.3200833484932,1678.223402115246
17200,49334,2004-12-27,2005,ORL,NYK,111.0,119.0,1543.6144642840088,1554.7036898689812
17201,49335,2004-12-27,2005,DET,NJN,100.0,90.0,1664.9119557250276,1482.1026484957258
17202,49336,2004-12-27,2005,UTA,SEA,88.0,98.0,1498.3169797261976,1729.3958390760188
17203,49337,2004-12-27,2005,IND,NOP,100.0,82.0,1557.792258792499,1350.7097546661648
17204,49338,2004-12-27,2005,MIA,ATL,116.0,102.0,1750.2336984264339,1366.4394683368766
17205,49339,2004-12-27,2005,GSW,DEN,104.0,101.0,1516.438605232574,1551.8534537152643
17206,49340,2004-12-27,2005,MEM,LAC,96.0,76.0,1573.4782454742974,1449.9105588626887
17207,49341,2004-12-27,2005,WAS,CHO,106.0,87.0,1532.91314047212,1164.812386429069
17208,49342,2004-12-27,2005,POR,PHI,104.0,111.0,1577.7384935556952,1516.2996329723815
17209,49343,2004-12-28,2005,SAS,PHO,115.0,94.0,1817.3551949222528,1745.0764186964104
17210,49344,2004-12-28,2005,MIL,HOU,115.0,87.0,1452.5282218949137,1516.013766866999
17211,49345,2004-12-28,2005,ATL,CLE,102.0,111.0,1357.4834667865462,1592.2495947098935
17212,49346,2004-12-28,2005,SEA,PHI,107.0,114.0,1703.5259976159655,1545.628664791805
17213,49347,2004-12-28,2005,CHI,NJN,80.0,84.0,1453.6587154532565,1501.8915046591424
17214,49348,2004-12-28,2005,LAL,TOR,117.0,99.0,1640.2110940163193,1454.3188149452637
17215,49349,2004-12-28,2005,DAL,BOS,113.0,94.0,1684.6416840759416,1540.001699956983
17216,49350,2004-12-29,2005,MEM,BOS,117.0,109.0,1584.5103031644294,1530.347917154958
17217,49351,2004-12-29,2005,NYK,MIN,100.0,87.0,1574.1416866083337,1701.6488315669571
17218,49352,2004-12-29,2005,GSW,TOR,111.0,105.0,1526.02372654414,1445.8913447550913
17219,49353,2004-12-29,2005,NOP,PHO,96.0,107.0,1343.9225290774734,1752.5556006906277
17220,49354,2004-12-29,2005,CLE,HOU,87.0,98.0,1571.1131861298534,1539.7248462915652
17221,49355,2004-12-29,2005,ORL,MIL,105.0,111.0,1519.804812973307,1476.7697873977622
17222,49356,2004-12-29,2005,WAS,DET,105.0,107.0,1519.239182591013,1677.4666890467415
17223,49357,2004-12-29,2005,LAC,UTA,101.0,90.0,1464.221676027403,1482.7351409467378
17224,49358,2004-12-29,2005,CHO,IND,71.0,74.0,1158.0722283282553,1563.3379369139202
17225,49359,2004-12-30,2005,ATL,SEA,79.0,94.0,1350.344575120045,1709.1848734000896
17226,49360,2004-12-30,2005,POR,SAS,80.0,114.0,1567.3962076369778,1825.2480892400438
17227,49361,2004-12-30,2005,NJN,IND,83.0,96.0,1485.305866541517,1580.8719383156517
17228,49362,2004-12-30,2005,DET,MIA,78.0,89.0,1661.9629693160014,1764.026254480539
17229,49363,2004-12-31,2005,CHO,SEA,97.0,103.0,1156.0035901648362,1713.9123374580818
17230,49364,2004-12-31,2005,BOS,WAS,108.0,103.0,1541.9425990548243,1506.7218538431564
17231,49365,2004-12-31,2005,HOU,MIL,105.0,90.0,1549.051184597662,1467.0023574329384
17232,49366,2004-12-31,2005,LAC,SAS,79.0,98.0,1457.7373315940479,1831.1773340698114
17233,49367,2004-12-31,2005,UTA,SAC,102.0,109.0,1472.1404281015152,1697.4385577367193
17234,49368,2004-12-31,2005,DEN,PHI,97.0,92.0,1562.9531713866995,1532.0272190325359
17235,49369,2005-01-01,2005,MIN,MEM,95.0,104.0,1674.3293862996093,1607.3199428644418
17236,49370,2005-01-01,2005,POR,GSW,97.0,88.0,1577.5413547186104,1514.500808985588
17237,49371,2005-01-01,2005,CHI,ORL,105.0,90.0,1469.5086783289164,1503.6960072848165
17238,49372,2005-01-01,2005,MIA,CHO,113.0,90.0,1762.6776810775748,1156.9338588992312
17239,49373,2005-01-01,2005,NYK,NJN,87.0,93.0,1549.8201297954806,1508.2513011273634
17240,49374,2005-01-02,2005,HOU,UTA,99.0,80.0,1558.1703041962671,1462.8398122391322
17241,49375,2005-01-02,2005,SAC,SAS,86.0,81.0,1716.6830562474706,1813.2467824627006
17242,49376,2005-01-02,2005,PHO,POR,117.0,98.0,1755.1311719542434,1573.8026288941298
17243,49377,2005-01-02,2005,LAL,DEN,99.0,91.0,1647.3953626577672,1553.7320987753208
17244,49378,2005-01-02,2005,DAL,MIL,123.0,104.0,1685.9481623673057,1463.0228804242756
17245,49379,2005-01-02,2005,DET,BOS,100.0,88.0,1668.4150609480253,1534.2658281206175
17246,49380,2005-01-02,2005,LAC,PHI,89.0,83.0,1473.7600170792882,1515.9726951015746
17247,49381,2005-01-02,2005,WAS,ATL,104.0,101.0,1512.6567206395748,1345.446309226232
17248,49382,2005-01-03,2005,MEM,UTA,92.0,82.0,1613.5722248227967,1457.9450529825974
17249,49383,2005-01-03,2005,MIA,SEA,96.0,98.0,1741.0555399036634,1734.3103435064359
17250,49384,2005-01-03,2005,GSW,PHI,104.0,112.0,1495.3707065498934,1536.4426056156065
17251,49385,2005-01-03,2005,CHI,DET,80.0,87.0,1458.5905581414752,1680.3085051834487
17252,49386,2005-01-03,2005,CHO,CLE,83.0,94.0,1152.4614554189493,1575.4379000943236
17253,49387,2005-01-03,2005,DEN,LAC,98.0,102.0,1532.2051192754284,1497.889026708646
17254,49388,2005-01-03,2005,BOS,NOP,108.0,90.0,1540.3080880472075,1340.8712639581274
17255,49389,2005-01-03,2005,TOR,ORL,105.0,94.0,1461.4608672163665,1488.0650085529444
17256,49390,2005-01-04,2005,MIN,PHO,115.0,122.0,1657.7262450360104,1768.7230306290878
17257,49391,2005-01-04,2005,NYK,SAC,98.0,105.0,1537.1402140076223,1726.544152428122
17258,49392,2005-01-04,2005,SAS,LAL,100.0,83.0,1815.7958283599985,1640.2685752857926
17259,49393,2005-01-04,2005,WAS,NJN,112.0,88.0,1524.8131493374344,1495.3705945444035
17260,49394,2005-01-04,2005,IND,MIL,116.0,99.0,1586.8912991871703,1455.4809770438835
17261,49395,2005-01-05,2005,MIL,NJN,97.0,74.0,1471.4979588757956,1482.343185343871
17262,49396,2005-01-05,2005,CLE,ATL,101.0,85.0,1578.4791112115333,1342.735325284656
17263,49397,2005-01-05,2005,NOP,CHI,89.0,95.0,1327.704615101644,1472.5244984877518
17264,49398,2005-01-05,2005,MIA,NYK,102.0,94.0,1742.8577868543878,1534.063858560602
17265,49399,2005-01-05,2005,LAC,POR,102.0,98.0,1513.815176523672,1556.5291622143957
17266,49400,2005-01-05,2005,DAL,LAL,118.0,104.0,1694.3371954749348,1630.572672980007
17267,49401,2005-01-05,2005,CHO,MIN,102.0,84.0,1178.0965668527735,1632.5381482168195
17268,49402,2005-01-05,2005,TOR,SAC,96.0,93.0,1483.985367201288,1706.8650849069618
17269,49403,2005-01-05,2005,UTA,PHI,99.0,106.0,1441.8399222350122,1551.5955142702853
17270,49404,2005-01-05,2005,HOU,PHO,98.0,108.0,1547.112781322307,1781.59756183955
17271,49405,2005-01-05,2005,ORL,SEA,105.0,87.0,1510.1431579302994,1712.1992690327895
17272,49406,2005-01-05,2005,BOS,GSW,84.0,83.0,1550.9196410727675,1484.2251136695072
17273,49407,2005-01-06,2005,DET,MEM,79.0,101.0,1658.8595235038474,1635.6745143747257
17274,49408,2005-01-06,2005,SAS,IND,111.0,98.0,1822.0838007840407,1584.0529991102762
17275,49409,2005-01-06,2005,WAS,SEA,107.0,96.0,1545.3392382631446,1693.5704630227142
17276,49410,2005-01-07,2005,ORL,CHO,111.0,91.0,1510.9890880472474,1175.1816936098628
17277,49411,2005-01-07,2005,POR,MIA,92.0,103.0,1545.864718140718,1757.048281761056
17278,49412,2005-01-07,2005,MIN,PHI,89.0,84.0,1641.9582101297553,1542.5168692674624
17279,49413,2005-01-07,2005,ATL,SAC,97.0,100.0,1334.4227983923006,1713.0593965141857
17280,49414,2005-01-07,2005,TOR,MIL,105.0,107.0,1464.270841527786,1490.643858397344
17281,49415,2005-01-07,2005,NJN,GSW,82.0,72.0,1494.741719125144,1471.3988861469247
17282,49416,2005-01-07,2005,BOS,DET,104.0,110.0,1536.3885950475824,1673.996169892802
17283,49417,2005-01-07,2005,CHI,UTA,84.0,78.0,1483.3127347369154,1430.5212263594142
17284,49418,2005-01-07,2005,MEM,NOP,84.0,76.0,1637.8919380409811,1324.5590078672544
17285,49419,2005-01-07,2005,LAL,HOU,111.0,104.0,1640.2674177894496,1537.990571943801
17286,49420,2005-01-08,2005,WAS,MIN,117.0,114.0,1561.943227397152,1625.8536001212306
17287,49421,2005-01-08,2005,MIL,UTA,89.0,86.0,1502.0194001485402,1421.9918294694448
17288,49422,2005-01-08,2005,SAS,DEN,99.0,90.0,1822.1687763574175,1529.75138464737
17289,49423,2005-01-08,2005,DAL,IND,121.0,101.0,1703.1207774290692,1575.5843801621436
17290,49424,2005-01-08,2005,LAC,PHO,91.0,108.0,1504.6663563467566,1789.0141704959588
17291,49425,2005-01-08,2005,CHI,BOS,102.0,91.0,1499.8017872234573,1522.4790579935689
17292,49426,2005-01-08,2005,ORL,NJN,104.0,101.0,1524.05242737955,1483.9899848337004
17293,49427,2005-01-08,2005,NOP,SAC,121.0,117.0,1350.784267291191,1688.7764411381686
17294,49428,2005-01-08,2005,CLE,NYK,104.0,79.0,1589.179299022644,1523.092541629384
17295,49429,2005-01-09,2005,TOR,GSW,109.0,87.0,1476.7856216669231,1457.8481616352974
17296,49430,2005-01-09,2005,NYK,POR,113.0,105.0,1538.361166506057,1531.5431530461344
17297,49431,2005-01-09,2005,SEA,MIA,108.0,98.0,1708.1226918190107,1740.6841568893803
17298,49432,2005-01-09,2005,PHO,IND,124.0,89.0,1795.795042459948,1573.1075755485208
17299,49433,2005-01-09,2005,DEN,HOU,98.0,116.0,1512.2990682124546,1556.2128264098649
17300,49434,2005-01-10,2005,PHI,POR,100.0,109.0,1522.1935273596441,1552.458336796225
17301,49435,2005-01-10,2005,BOS,ORL,119.0,101.0,1534.9696565709623,1511.0755889851619
17302,49436,2005-01-10,2005,MIN,LAL,96.0,105.0,1607.0684019095952,1658.357362670393
17303,49437,2005-01-10,2005,UTA,SAS,97.0,96.0,1446.7257973062524,1798.688354169445
17304,49438,2005-01-10,2005,CHI,GSW,94.0,85.0,1510.1500992885306,1448.1685090240662
17305,49439,2005-01-11,2005,PHO,MIA,122.0,107.0,1807.2882853467768,1731.22029427629
17306,49440,2005-01-11,2005,SEA,LAC,104.0,99.0,1712.883060356946,1499.8763027084121
17307,49441,2005-01-11,2005,MEM,IND,85.0,86.0,1616.2717663149979,1595.3472378780907
17308,49442,2005-01-11,2005,ATL,MIL,103.0,80.0,1352.3565074175613,1481.5946780651345
17309,49443,2005-01-11,2005,NJN,DET,80.0,89.0,1472.3752982316219,1685.6550263767208
17310,49444,2005-01-11,2005,CLE,CHO,100.0,98.0,1589.3528960640128,1173.7923364417625
17311,49445,2005-01-11,2005,SAC,DEN,109.0,100.0,1694.4811548666157,1507.0297615404106
17312,49446,2005-01-11,2005,NYK,NOP,82.0,88.0,1511.4167972190808,1376.4924917755911
17313,49447,2005-01-12,2005,TOR,BOS,104.0,93.0,1491.7201830268718,1519.8545972527434
17314,49448,2005-01-12,2005,SAS,MIL,94.0,79.0,1800.5148146983402,1481.5421909441664
17315,49449,2005-01-12,2005,DEN,LAL,95.0,83.0,1527.8864765483668,1640.6481914024732
17316,49450,2005-01-12,2005,DAL,HOU,114.0,124.0,1680.2234446683774,1582.2726229061843
17317,49451,2005-01-12,2005,UTA,PHO,115.0,108.0,1471.1632488413502,1787.436749237075
17318,49452,2005-01-12,2005,MIN,ORL,80.0,87.0,1585.5935418863019,1534.5743077682305
17319,49453,2005-01-12,2005,WAS,POR,104.0,100.0,1574.7950897884075,1541.016681731281
17320,49454,2005-01-12,2005,CHI,PHI,110.0,78.0,1523.43286677398,1509.182773647491
17321,49455,2005-01-12,2005,DET,NOP,90.0,76.0,1690.7470472969612,1374.9974058882103
17322,49456,2005-01-12,2005,GSW,MIA,91.0,98.0,1439.0791974254207,1743.4683462194207
17323,49457,2005-01-12,2005,LAC,SEA,103.0,92.0,1522.6576491508981,1695.7465647953527
17324,49458,2005-01-13,2005,HOU,NJN,94.0,85.0,1591.8668466167985,1463.8440693414707
17325,49459,2005-01-13,2005,SAC,UTA,107.0,93.0,1700.1952227549093,1468.8227028560686
17326,49460,2005-01-13,2005,LAL,CLE,98.0,94.0,1653.2367301975269,1579.5534592200133
17327,49461,2005-01-14,2005,MIL,WAS,103.0,105.0,1466.0856415184844,1589.1245231943692
17328,49462,2005-01-14,2005,NOP,POR,112.0,106.0,1394.5649140893036,1520.8489857224208
17329,49463,2005-01-14,2005,IND,PHO,101.0,83.0,1617.06735176625,1767.177403936618
17330,49464,2005-01-14,2005,LAC,MIA,114.0,112.0,1544.3539428354336,1723.2573062068445
17331,49465,2005-01-14,2005,CHO,MEM,89.0,109.0,1162.611376615408,1623.1390135183315
17332,49466,2005-01-14,2005,SAS,DAL,98.0,95.0,1811.3239506483892,1674.1483902959048
17333,49467,2005-01-14,2005,PHI,TOR,106.0,96.0,1520.7530139998953,1479.249015904465
17334,49468,2005-01-14,2005,SEA,GSW,103.0,84.0,1698.5850008919692,1435.907522799246
17335,49469,2005-01-14,2005,DEN,MIN,83.0,93.0,1511.3251774211421,1601.7425795759457
17336,49470,2005-01-14,2005,BOS,ATL,106.0,94.0,1525.1087595731192,1344.6286911073503
17337,49471,2005-01-14,2005,DET,ORL,101.0,94.0,1696.458569871174,1528.2017752487302
17338,49472,2005-01-15,2005,MIN,POR,92.0,84.0,1612.1090724388953,1513.2619156100188
17339,49473,2005-01-15,2005,IND,ORL,84.0,85.0,1595.1894730343345,1552.6677302684986
17340,49474,2005-01-15,2005,DAL,NJN,98.0,93.0,1679.0244875821054,1459.4344688968622
17341,49475,2005-01-15,2005,UTA,CLE,71.0,84.0,1454.4569930390426,1593.415484639471
17342,49476,2005-01-15,2005,SAC,LAC,99.0,95.0,1705.4845493218977,1539.3081838017667
17343,49477,2005-01-15,2005,ATL,CHO,103.0,95.0,1351.5147987971445,1160.832339603286
17344,49478,2005-01-15,2005,CHI,NYK,86.0,84.0,1534.8151582990508,1498.5219815074959
17345,49479,2005-01-15,2005,WAS,PHO,108.0,103.0,1610.567010301989,1747.2344706739775
17346,49480,2005-01-15,2005,MEM,MIL,101.0,82.0,1629.522845515416,1461.13742580728
17347,49481,2005-01-15,2005,DET,PHI,99.0,95.0,1702.1859280153044,1516.3088725158175
17348,49482,2005-01-15,2005,GSW,LAL,102.0,104.0,1426.9989695168279,1662.3303581197224
17349,49483,2005-01-15,2005,HOU,SAS,73.0,67.0,1612.5037535605097,1789.1842252421454
17350,49484,2005-01-16,2005,SEA,CLE,105.0,97.0,1705.001685891636,1586.3433429098773
17351,49485,2005-01-16,2005,TOR,NOP,102.0,99.0,1487.529484560043,1385.1989974581804
17352,49486,2005-01-17,2005,LAL,UTA,94.0,102.0,1635.33032206665,1481.511532838006
17353,49487,2005-01-17,2005,LAC,SAC,83.0,89.0,1526.9243533385409,1717.283083735322
17354,49488,2005-01-17,2005,PHI,NOP,95.0,91.0,1523.1272496028691,1379.6003644080104
17355,49489,2005-01-17,2005,DET,PHO,94.0,80.0,1717.0608533427062,1732.111041980957
17356,49490,2005-01-17,2005,MEM,HOU,99.0,80.0,1641.245943773254,1600.5050664750204
17357,49491,2005-01-17,2005,CHO,MIL,92.0,99.0,1152.611533587844,1468.863443971125
17358,49492,2005-01-17,2005,ATL,NJN,84.0,85.0,1337.0552025208224,1473.2827962184574
17359,49493,2005-01-17,2005,GSW,DEN,107.0,97.0,1443.2878476625683,1494.004143909333
17360,49494,2005-01-17,2005,NYK,CHI,86.0,88.0,1480.6833742077224,1551.727752151941
17361,49495,2005-01-17,2005,SAS,WAS,101.0,73.0,1793.356520038379,1604.5990249304307
17362,49496,2005-01-17,2005,MIN,TOR,91.0,100.0,1586.5523298555393,1513.5582087099112
17363,49497,2005-01-18,2005,HOU,IND,74.0,87.0,1582.4621653454824,1613.4692704192048
17364,49498,2005-01-18,2005,SAC,POR,113.0,107.0,1722.2723572062498,1508.0624271865076
17365,49499,2005-01-18,2005,ORL,DET,103.0,101.0,1571.4786682356382,1698.4210483375737
17366,49500,2005-01-18,2005,DAL,WAS,137.0,120.0,1687.1615850783235,1596.7369932147485
17367,49501,2005-01-18,2005,SEA,DEN,110.0,116.0,1677.468229275448,1523.0775711924002
17368,49502,2005-01-19,2005,MIA,ATL,111.0,92.0,1721.0720639571566,1336.034839762922
17369,49503,2005-01-19,2005,POR,CLE,101.0,107.0,1493.9743633958828,1601.659657684063
17370,49504,2005-01-19,2005,SAS,LAC,80.0,79.0,1796.561771984962,1524.1385481442385
17371,49505,2005-01-19,2005,NOP,IND,90.0,87.0,1400.9435531000145,1593.3015115333453
17372,49506,2005-01-19,2005,NJN,MIL,96.0,90.0,1485.2685367931997,1455.8481108740893
17373,49507,2005-01-19,2005,LAL,MIN,93.0,90.0,1645.5544976297492,1576.137843167465
17374,49508,2005-01-19,2005,CHO,PHI,105.0,107.0,1144.7724269997764,1529.3046739564058
17375,49509,2005-01-19,2005,TOR,NYK,98.0,81.0,1524.4828924461633,1469.061108448895
17376,49510,2005-01-19,2005,PHO,MEM,79.0,88.0,1708.9817942774057,1664.307468711654
17377,49511,2005-01-19,2005,BOS,CHI,92.0,83.0,1537.9281848825494,1537.6484958827812
17378,49512,2005-01-20,2005,ORL,HOU,99.0,108.0,1552.9461633264516,1601.0535664529646
17379,49513,2005-01-20,2005,SAC,CLE,123.0,96.0,1730.2174638732536,1595.8040803382899
17380,49514,2005-01-20,2005,DAL,LAC,99.0,77.0,1693.0465744945257,1519.8523297527247
17381,49515,2005-01-21,2005,CHI,ATL,95.0,85.0,1541.8750961107187,1331.8082603444207
17382,49516,2005-01-21,2005,SEA,MIN,107.0,112.0,1653.5394992157915,1599.4858200609356
17383,49517,2005-01-21,2005,LAL,GSW,105.0,101.0,1649.4504006267537,1438.3440951343948
17384,49518,2005-01-21,2005,WAS,TOR,118.0,109.0,1606.0990945678247,1514.9228717143699
17385,49519,2005-01-21,2005,CHO,DAL,99.0,105.0,1141.3820250558106,1698.585028198462
17386,49520,2005-01-21,2005,MIL,DET,89.0,86.0,1478.1598575524267,1676.2118539548633
17387,49521,2005-01-21,2005,NJN,BOS,104.0,98.0,1500.2637632938386,1522.6750903993793
17388,49522,2005-01-21,2005,NYK,HOU,91.0,92.0,1455.624515606771,1615.5870742342001
17389,49523,2005-01-21,2005,MIA,IND,100.0,106.0,1696.1336214476296,1617.669461046754
17390,49524,2005-01-21,2005,DEN,MEM,92.0,82.0,1541.7179379535166,1645.5175787751887
17391,49525,2005-01-21,2005,PHO,SAS,123.0,128.0,1693.7999789707378,1812.0578451065578
17392,49526,2005-01-22,2005,GSW,CLE,87.0,105.0,1427.4558267360733,1607.9313086707405
17393,49527,2005-01-22,2005,IND,WAS,93.0,95.0,1599.4044054850374,1627.1473620441266
17394,49528,2005-01-22,2005,NOP,LAC,88.0,85.0,1418.7471090431259,1501.7064080287234
17395,49529,2005-01-22,2005,UTA,MEM,94.0,110.0,1468.7500570766363,1658.5051250380498
17396,49530,2005-01-22,2005,POR,MIN,83.0,92.0,1479.1845340950542,1614.9339250560502
17397,49531,2005-01-22,2005,ORL,PHI,115.0,111.0,1564.020473989278,1517.2044303264458
17398,49532,2005-01-22,2005,ATL,BOS,100.0,96.0,1353.4230691979667,1503.2068769426392
17399,49533,2005-01-22,2005,DET,CHI,89.0,100.0,1652.7099557478825,1568.0778681348725
17400,49534,2005-01-23,2005,MIA,NOP,97.0,68.0,1698.0028421410516,1417.801395477782
17401,49535,2005-01-23,2005,DAL,DEN,95.0,93.0,1704.871679791283,1535.263799848383
17402,49536,2005-01-23,2005,NYK,MIL,96.0,101.0,1437.1003503049662,1495.6940367670684
17403,49537,2005-01-23,2005,SEA,UTA,122.0,105.0,1657.9320482987182,1465.0348791183887
17404,49538,2005-01-23,2005,SAC,SAS,73.0,103.0,1713.9443042401476,1826.1395296083076
17405,49539,2005-01-23,2005,PHO,NJN,113.0,105.0,1697.3678658896508,1495.0475851897315
17406,49540,2005-01-23,2005,TOR,CHO,103.0,92.0,1514.4704279215841,1140.2541653718822
17407,49541,2005-01-24,2005,HOU,ORL,89.0,78.0,1625.3132667739953,1553.3741597831327
17408,49542,2005-01-24,2005,POR,SAS,107.0,99.0,1503.699072130981,1804.1109615909068
17409,49543,2005-01-24,2005,PHI,MIA,106.0,98.0,1537.3341926462606,1679.7694026752185
17410,49544,2005-01-24,2005,LAC,DAL,97.0,87.0,1522.3860110139988,1686.470115069622
17411,49545,2005-01-24,2005,MIN,DET,86.0,83.0,1630.086805575643,1638.938686838489
17412,49546,2005-01-24,2005,ATL,CHI,82.0,107.0,1341.9957752325008,1578.404137887473
17413,49547,2005-01-24,2005,CLE,WAS,97.0,106.0,1589.790369480254,1645.580353158178
17414,49548,2005-01-25,2005,SAC,NJN,113.0,93.0,1718.9436027574313,1491.0866920002206
17415,49549,2005-01-25,2005,CHI,DEN,111.0,107.0,1590.5687977370837,1524.425321491819
17416,49550,2005-01-25,2005,NYK,PHO,118.0,133.0,1427.80371902355,1707.045568989158
17417,49551,2005-01-25,2005,LAL,SEA,93.0,104.0,1630.5344537361848,1676.822469875852
17418,49552,2005-01-25,2005,CHO,BOS,92.0,97.0,1132.4777220564813,1509.4959344757335
17419,49553,2005-01-25,2005,MEM,ORL,95.0,83.0,1666.1497363704848,1546.8229992326637
17420,49554,2005-01-26,2005,UTA,SEA,109.0,100.0,1486.0653575617393,1656.9752082844589
17421,49555,2005-01-26,2005,DET,DEN,87.0,70.0,1645.6610876866544,1518.1428698662176
17422,49556,2005-01-26,2005,MIN,ATL,104.0,87.0,1631.069196055879,1340.5740224113679
17423,49557,2005-01-26,2005,POR,DAL,88.0,95.0,1492.0070353653077,1696.3535319913346
17424,49558,2005-01-26,2005,CLE,MEM,114.0,111.0,1605.307308074099,1651.5241538051341
17425,49559,2005-01-26,2005,LAC,LAL,105.0,89.0,1539.5073950977312,1614.2791334621998
17426,49560,2005-01-26,2005,GSW,NJN,99.0,113.0,1410.3833865005988,1508.543210967386
17427,49561,2005-01-26,2005,TOR,MIA,96.0,111.0,1502.010025281429,1690.429287379955
17428,49562,2005-01-26,2005,MIL,PHO,115.0,121.0,1484.743468527011,1717.6400387629515
17429,49563,2005-01-26,2005,WAS,PHI,117.0,107.0,1651.8941357018775,1528.6895431450832
17430,49564,2005-01-26,2005,NOP,HOU,77.0,82.0,1407.241028577958,1635.0821667510788
17431,49565,2005-01-26,2005,BOS,IND,100.0,86.0,1527.3940955686799,1581.4541573948463
17432,49566,2005-01-27,2005,CHI,CHO,101.0,93.0,1589.4485878302203,1133.8771049789411
17433,49567,2005-01-27,2005,SAS,SAC,90.0,80.0,1810.2552603492077,1707.5608124682153
17434,49568,2005-01-27,2005,IND,DET,76.0,88.0,1566.6198494722494,1662.001014558872
17435,49569,2005-01-28,2005,HOU,SAC,111.0,117.0,1618.8382343232956,1724.3080303481825
17436,49570,2005-01-28,2005,POR,LAC,90.0,86.0,1506.5683684201583,1524.0597766498815
17437,49571,2005-01-28,2005,NOP,PHI,99.0,95.0,1425.1703351702802,1510.3935330522552
17438,49572,2005-01-28,2005,MIN,UTA,93.0,91.0,1636.1876144195353,1479.318628153916
17439,49573,2005-01-28,2005,NYK,CLE,99.0,96.0,1447.9862374485642,1584.3399914520578
17440,49574,2005-01-28,2005,ORL,WAS,108.0,101.0,1563.6559931880947,1634.3848515256645
17441,49575,2005-01-28,2005,CHO,TOR,101.0,94.0,1157.8274169617612,1476.3951244012658
17442,49576,2005-01-28,2005,ATL,MIA,96.0,106.0,1333.2466876837518,1697.5631141641502
17443,49577,2005-01-28,2005,BOS,PHO,119.0,128.0,1516.2411860244845,1729.1695501669744
17444,49578,2005-01-28,2005,GSW,SEA,85.0,88.0,1400.9295029496736,1665.2750803522847
17445,49579,2005-01-28,2005,LAL,NJN,103.0,109.0,1590.0212696478711,1532.0438451633952
17446,49580,2005-01-28,2005,MIL,DEN,100.0,106.0,1466.952061651822,1535.2363735536032
17447,49581,2005-01-29,2005,DET,NYK,91.0,61.0,1666.5921380246577,1445.377739056388
17448,49582,2005-01-29,2005,UTA,NJN,82.0,99.0,1463.9913937703302,1550.088468425196
17449,49583,2005-01-29,2005,WAS,ORL,97.0,103.0,1613.6284709356348,1587.3379768822451
17450,49584,2005-01-29,2005,MEM,ATL,84.0,83.0,1651.824661857524,1333.5658180404898
17451,49585,2005-01-29,2005,CHI,BOS,97.0,101.0,1566.883427657669,1539.896185792459
17452,49586,2005-01-29,2005,DAL,PHI,89.0,93.0,1669.1149447652324,1538.5733030903448
17453,49587,2005-01-29,2005,LAC,GSW,96.0,85.0,1532.6482513312442,1394.5224742465277
17454,49588,2005-01-29,2005,SAS,NOP,93.0,83.0,1811.5757440184334,1424.173235247265
17455,49589,2005-01-29,2005,IND,DEN,88.0,95.0,1546.0403571067184,1556.939090959833
17456,49590,2005-01-30,2005,LAL,CHO,101.0,90.0,1589.6897395305764,1158.0253392854231
17457,49591,2005-01-30,2005,MIA,HOU,104.0,95.0,1706.1354220169349,1610.0741275257371
17458,49592,2005-01-30,2005,MIN,SAC,84.0,94.0,1621.429423390958,1740.4322958176072
17459,49593,2005-01-30,2005,TOR,PHO,105.0,123.0,1466.865899678483,1737.411511232453
17460,49594,2005-01-30,2005,CLE,MIL,104.0,87.0,1591.4796166422454,1459.007094411982
17461,49595,2005-01-31,2005,BOS,HOU,94.0,97.0,1523.6854727215236,1627.0096186461467
17462,49596,2005-01-31,2005,NOP,MEM,91.0,98.0,1414.6479466102157,1660.966083255723
17463,49597,2005-01-31,2005,LAC,NYK,96.0,89.0,1541.1242892337814,1436.3527967682444
17464,49598,2005-01-31,2005,ATL,ORL,80.0,79.0,1356.0425860862624,1564.3241851131688
17465,49599,2005-01-31,2005,SEA,SAS,84.0,103.0,1651.663189074375,1822.6937703760666
17466,49600,2005-01-31,2005,PHI,IND,89.0,88.0,1551.2377314320195,1532.7066810963636
17467,49601,2005-02-01,2005,WAS,DET,96.0,105.0,1596.3450544686602,1682.2585543442115
17468,49602,2005-02-01,2005,NJN,CHI,107.0,97.0,1563.0674673825097,1552.9549198261673
17469,49603,2005-02-01,2005,LAL,POR,92.0,79.0,1598.0443525423348,1497.0438770870217
17470,49604,2005-02-01,2005,DAL,MIA,109.0,104.0,1682.2121526018311,1690.5235907492313
17471,49605,2005-02-01,2005,MEM,PHO,108.0,97.0,1678.7836099459346,1720.623082570425
17472,49606,2005-02-01,2005,UTA,CHO,105.0,109.0,1433.0130289910358,1188.344041603548
17473,49607,2005-02-01,2005,SAC,SEA,101.0,106.0,1717.8671980329011,1677.1053075890595
17474,49608,2005-02-01,2005,ORL,CLE,105.0,102.0,1580.0286339127504,1577.796417420229
17475,49609,2005-02-01,2005,MIL,MIN,91.0,86.0,1478.2441660669856,1602.1061545840741
17476,49610,2005-02-01,2005,DEN,NYK,96.0,76.0,1564.219640578266,1429.7803370173197
