,index,date,season,team1,team2,score1,score2,team1_elo,team2_elo
16222,48362,2004-02-03,2004,NYK,IND,97.0,90.0,1504.7988283412678,1639.317725458606
16223,48363,2004-02-03,2004,MIN,ORL,113.0,100.0,1708.9758517889256,1387.0858472604991
16224,48364,2004-02-03,2004,DET,CLE,82.0,85.0,1621.5694588785304,1398.2029190751716
16225,48365,2004-02-03,2004,DAL,GSW,107.0,93.0,1681.2510921327384,1452.2821104381858
16226,48366,2004-02-03,2004,SAC,SEA,117.0,101.0,1748.5146718749481,1523.6275190228248
16227,48367,2004-02-04,2004,ATL,MIN,97.0,89.0,1413.3438333934732,1693.54071465066
16228,48368,2004-02-04,2004,WAS,MEM,101.0,103.0,1366.1704893679378,1545.5868929015649
16229,48369,2004-02-04,2004,PHO,POR,97.0,101.0,1457.7410471545822,1543.9720159417222
16230,48370,2004-02-04,2004,TOR,ORL,110.0,90.0,1438.7332068410446,1378.3778474993692
16231,48371,2004-02-04,2004,HOU,MIL,103.0,89.0,1562.7722433912827,1541.2844382851144
16232,48372,2004-02-04,2004,CLE,LAL,106.0,111.0,1394.6947420543313,1660.1124277341326
16233,48373,2004-02-04,2004,BOS,LAC,86.0,95.0,1461.6839161463665,1470.5049590559072
16234,48374,2004-02-04,2004,NJN,MIA,99.0,88.0,1608.5588739473,1440.2816600648587
16235,48375,2004-02-04,2004,UTA,CHI,79.0,95.0,1532.637468882767,1339.3600045402068
16236,48376,2004-02-04,2004,NOP,DAL,104.0,113.0,1519.2219660284372,1687.0306524754378
16237,48377,2004-02-05,2004,PHI,LAL,96.0,73.0,1464.8048929051718,1645.8691241931099
16238,48378,2004-02-05,2004,SEA,SAS,90.0,96.0,1518.771115001796,1710.8227689550029
16239,48379,2004-02-06,2004,UTA,POR,73.0,87.0,1523.4381228761604,1553.2406506807947
16240,48380,2004-02-06,2004,PHO,SEA,105.0,107.0,1449.8388795824899,1526.6319828866906
16241,48381,2004-02-06,2004,GSW,DEN,96.0,87.0,1462.970449556955,1488.363326694348
16242,48382,2004-02-06,2004,MEM,MIL,105.0,85.0,1555.0244124704136,1531.9248217167597
16243,48383,2004-02-06,2004,HOU,CHI,82.0,80.0,1566.9360794130807,1335.2769278738588
16244,48384,2004-02-06,2004,SAC,SAS,94.0,102.0,1738.6259651552152,1721.247284201408
16245,48385,2004-02-06,2004,TOR,IND,77.0,83.0,1434.1699302743732,1644.2675624079714
16246,48386,2004-02-06,2004,NOP,DET,92.0,81.0,1531.5088467443088,1609.4932290513186
16247,48387,2004-02-06,2004,WAS,LAC,112.0,100.0,1378.3601040367162,1458.1134975991624
16248,48388,2004-02-06,2004,NJN,ORL,120.0,99.0,1612.8076997972332,1374.2601165124358
16249,48389,2004-02-06,2004,BOS,ATL,96.0,100.0,1450.7556311034782,1424.1961011002206
16250,48390,2004-02-06,2004,MIN,CLE,103.0,92.0,1696.3086510474416,1391.6535261659656
16251,48391,2004-02-07,2004,PHO,UTA,92.0,96.0,1442.3368006090675,1530.951621045052
16252,48392,2004-02-07,2004,PHI,BOS,80.0,110.0,1454.953104815289,1460.7228577844542
16253,48393,2004-02-07,2004,MIA,NYK,64.0,76.0,1432.4302582731207,1512.5873686922325
16254,48394,2004-02-07,2004,CLE,WAS,88.0,106.0,1381.8431831482133,1388.4646458601603
16255,48395,2004-02-07,2004,DAL,DET,111.0,108.0,1694.335886905149,1601.9064497168924
16256,48396,2004-02-07,2004,MIL,NOP,107.0,97.0,1541.3880959070107,1521.9427747371265
16257,48397,2004-02-07,2004,ATL,HOU,77.0,86.0,1418.5596683681952,1572.6440092443122
16258,48398,2004-02-08,2004,POR,SEA,95.0,85.0,1561.895628569125,1517.7640625180513
16259,48399,2004-02-08,2004,NYK,LAC,110.0,104.0,1520.6172788391202,1450.2054087476558
16260,48400,2004-02-08,2004,GSW,TOR,81.0,84.0,1452.7565397570093,1444.604477132973
16261,48401,2004-02-08,2004,ORL,LAL,96.0,98.0,1371.356318716085,1648.5389157920881
16262,48402,2004-02-08,2004,SAC,DEN,115.0,92.0,1741.4180252807216,1484.751621506339
16263,48403,2004-02-08,2004,MIN,MEM,98.0,99.0,1682.6251294475906,1568.0759731240012
16264,48404,2004-02-08,2004,IND,MIA,97.0,91.0,1648.2624437807146,1428.231849098911
16265,48405,2004-02-08,2004,NJN,PHI,99.0,87.0,1617.841538959331,1449.6163477018872
16266,48406,2004-02-09,2004,DEN,MEM,86.0,83.0,1496.5239648930635,1556.2494563069254
16267,48407,2004-02-09,2004,HOU,SAS,82.0,85.0,1566.813882895144,1726.1119723517377
16268,48408,2004-02-09,2004,ATL,DAL,102.0,96.0,1434.339596629179,1678.5423470834096
16269,48409,2004-02-09,2004,CLE,BOS,97.0,89.0,1393.4543186884068,1449.0529014178676
16270,48410,2004-02-10,2004,DAL,NYK,105.0,90.0,1683.9990176797724,1515.178227777346
16271,48411,2004-02-10,2004,NJN,DET,89.0,78.0,1627.2335029472677,1592.8335722787685
16272,48412,2004-02-10,2004,PHO,TOR,94.0,101.0,1432.90708116739,1454.0128915330286
16273,48413,2004-02-10,2004,MIL,SAC,117.0,124.0,1536.8008778605138,1746.410394480627
16274,48414,2004-02-10,2004,CHI,IND,84.0,103.0,1332.9492520524689,1651.060002340603
16275,48415,2004-02-10,2004,POR,UTA,81.0,86.0,1551.5041061910651,1541.2765064902133
16276,48416,2004-02-10,2004,SEA,GSW,97.0,106.0,1506.4689728951698,1464.0338325931716
16277,48417,2004-02-10,2004,MIN,LAC,96.0,84.0,1686.5691257755998,1446.2501561789063
16278,48418,2004-02-10,2004,MIA,LAL,83.0,98.0,1424.0561072114954,1652.6904549792607
16279,48419,2004-02-11,2004,MEM,LAC,110.0,102.0,1562.8256615669204,1439.7054940698854
16280,48420,2004-02-11,2004,ORL,MIA,98.0,111.0,1363.398767022251,1432.2184178422497
16281,48421,2004-02-11,2004,CLE,NJN,85.0,105.0,1389.9684057327647,1630.7283918737307
16282,48422,2004-02-11,2004,GSW,PHO,110.0,99.0,1472.8257864816799,1424.4757404137272
16283,48423,2004-02-11,2004,HOU,LAL,102.0,87.0,1578.618028135947,1640.6702784523636
16284,48424,2004-02-11,2004,NOP,NYK,106.0,98.0,1531.2201466382162,1505.7797882118675
16285,48425,2004-02-11,2004,PHI,WAS,113.0,88.0,1457.5495033368134,1381.032197272784
16286,48426,2004-02-11,2004,UTA,MIN,66.0,77.0,1535.3808176219159,1691.7969469145687
16287,48427,2004-02-11,2004,DET,SAC,94.0,96.0,1586.7985437590173,1750.9628971224079
16288,48428,2004-02-12,2004,SEA,TOR,94.0,74.0,1514.5474834368058,1446.1425220568763
16289,48429,2004-02-12,2004,CHI,BOS,107.0,87.0,1346.0604635988125,1436.7067768633344
16290,48430,2004-02-12,2004,POR,DEN,98.0,107.0,1540.331131509919,1507.5578689026538
16291,48431,2004-02-17,2004,LAL,POR,89.0,86.0,1647.3387200116815,1533.4580504123287
16292,48432,2004-02-17,2004,MIA,UTA,97.0,85.0,1444.5622206687474,1523.1117713755075
16293,48433,2004-02-17,2004,SAC,BOS,127.0,111.0,1753.7844123721443,1434.028674583406
16294,48434,2004-02-17,2004,DEN,PHI,106.0,85.0,1515.72037932939,1449.423396105798
16295,48435,2004-02-17,2004,IND,NOP,75.0,89.0,1638.0013108478129,1543.9033003354205
16296,48436,2004-02-17,2004,MIN,PHO,110.0,95.0,1695.1495939270333,1421.1517465119055
16297,48437,2004-02-17,2004,MIL,ORL,127.0,104.0,1541.781975359251,1358.5427581681342
16298,48438,2004-02-17,2004,CHI,TOR,75.0,73.0,1358.2559626867203,1433.8782258705287
16299,48439,2004-02-17,2004,HOU,WAS,107.0,81.0,1583.114107015982,1376.547130402911
16300,48440,2004-02-17,2004,NYK,DET,92.0,88.0,1517.4960411612167,1575.1263351100306
16301,48441,2004-02-17,2004,MEM,DAL,109.0,92.0,1575.4982252053921,1670.6262467331703
16302,48442,2004-02-18,2004,NOP,WAS,120.0,98.0,1549.148352125276,1371.1800764446998
16303,48443,2004-02-18,2004,TOR,SAS,82.0,86.0,1430.911433568728,1728.651094645491
16304,48444,2004-02-18,2004,POR,LAC,101.0,86.0,1540.458364044647,1432.8375386499606
16305,48445,2004-02-18,2004,GSW,LAL,99.0,100.0,1467.7690102627462,1652.2664151534461
16306,48446,2004-02-18,2004,NJN,ATL,98.0,92.0,1635.0233158738681,1430.110385526165
16307,48447,2004-02-18,2004,CLE,DAL,98.0,114.0,1387.175443180927,1673.1772884224067
16308,48448,2004-02-18,2004,ORL,UTA,90.0,77.0,1372.3757847789047,1509.3204556555127
16309,48449,2004-02-18,2004,DET,MIL,102.0,98.0,1583.632955114629,1533.1269574003315
16310,48450,2004-02-19,2004,LAC,BOS,102.0,100.0,1442.455284248457,1424.5660196044523
16311,48451,2004-02-19,2004,MIN,SAC,92.0,75.0,1706.048122724645,1742.354704221861
16312,48452,2004-02-19,2004,SEA,PHI,101.0,112.0,1503.248055836955,1460.7472184009277
16313,48453,2004-02-20,2004,MEM,PHO,97.0,92.0,1580.8781937212063,1415.7028720643484
16314,48454,2004-02-20,2004,WAS,IND,87.0,96.0,1368.0991045285668,1641.021048917278
16315,48455,2004-02-20,2004,DET,MIN,87.0,88.0,1577.2372904529593,1712.0671502454225
16316,48456,2004-02-20,2004,NYK,UTA,78.0,92.0,1507.6954834782505,1519.0631510843564
16317,48457,2004-02-20,2004,MIA,ATL,125.0,92.0,1453.877314473884,1421.0273009254277
16318,48458,2004-02-20,2004,LAL,PHI,116.0,88.0,1656.7208882174473,1456.0951383082618
16319,48459,2004-02-20,2004,CLE,SAS,89.0,87.0,1403.6040290042247,1712.029104672138
16320,48460,2004-02-20,2004,CHI,SAC,83.0,91.0,1356.4078520049723,1744.4921242174798
16321,48461,2004-02-20,2004,GSW,POR,93.0,94.0,1460.1795221221494,1548.0292638268652
16322,48462,2004-02-20,2004,TOR,NJN,72.0,91.0,1426.4822737983168,1639.6327103699068
16323,48463,2004-02-20,2004,ORL,DEN,102.0,98.0,1385.4866855824034,1502.4541729182326
16324,48464,2004-02-21,2004,DAL,HOU,97.0,88.0,1680.661639734185,1576.0204512017606
16325,48465,2004-02-21,2004,NJN,NOP,97.0,84.0,1646.7628050077913,1541.988272125397
16326,48466,2004-02-21,2004,GSW,SEA,94.0,92.0,1470.8961047074235,1492.5385993944744
16327,48467,2004-02-21,2004,POR,BOS,105.0,84.0,1554.2692675122114,1418.2697016471564
16328,48468,2004-02-21,2004,MIL,LAC,103.0,105.0,1521.1829641556049,1454.3747276546217
16329,48469,2004-02-21,2004,MIA,DEN,97.0,81.0,1464.6281627236124,1491.5916004266292
16330,48470,2004-02-21,2004,CHI,MEM,98.0,105.0,1352.4288957578053,1585.0142395073926
16331,48471,2004-02-22,2004,IND,UTA,94.0,80.0,1647.3968992760701,1512.7722576145172
16332,48472,2004-02-22,2004,NYK,CLE,86.0,92.0,1495.3991359528522,1416.0258809560933
16333,48473,2004-02-22,2004,HOU,ATL,123.0,121.0,1581.485437250744,1415.3858800132764
16334,48474,2004-02-22,2004,WAS,MIL,85.0,113.0,1362.5180774140772,1526.7331183994693
16335,48475,2004-02-22,2004,DET,ORL,86.0,87.0,1563.080383227877,1399.8528715578109
16336,48476,2004-02-22,2004,PHO,LAL,92.0,104.0,1411.8643956961116,1660.9101015018687
16337,48477,2004-02-22,2004,TOR,SAC,81.0,96.0,1423.8683726858578,1746.795790775897
16338,48478,2004-02-22,2004,SEA,BOS,108.0,87.0,1500.0693275691988,1410.798426557156
16339,48479,2004-02-22,2004,MIN,SAS,92.0,94.0,1702.6492990162471,1721.0822694266208
16340,48480,2004-02-23,2004,CLE,NOP,104.0,100.0,1428.8942976870271,1529.1350643623805
16341,48481,2004-02-23,2004,MEM,DEN,109.0,106.0,1592.0016544180921,1484.575333743297
16342,48482,2004-02-23,2004,MIA,POR,81.0,89.0,1457.5603548396505,1561.358220077609
16343,48483,2004-02-23,2004,PHI,DET,66.0,76.0,1449.3700718889836,1569.6249923337816
16344,48484,2004-02-24,2004,MIL,MIN,102.0,108.0,1521.6258628878952,1707.499739184456
16345,48485,2004-02-24,2004,ORL,POR,91.0,94.0,1394.800367066789,1566.6478534747512
16346,48486,2004-02-24,2004,SAC,NYK,107.0,99.0,1749.72403816206,1491.7778326196642
16347,48487,2004-02-24,2004,UTA,SEA,99.0,86.0,1521.9180916839898,1490.8858677544185
16348,48488,2004-02-24,2004,NJN,TOR,86.0,74.0,1650.2980959775655,1419.998683070992
16349,48489,2004-02-24,2004,DAL,LAC,116.0,91.0,1683.7940344767137,1450.5188235879652
16350,48490,2004-02-24,2004,SAS,HOU,86.0,77.0,1726.0086090171399,1575.1754145694244
16351,48491,2004-02-24,2004,IND,GSW,107.0,96.0,1651.6753100942824,1465.9964639351945
16352,48492,2004-02-24,2004,ATL,PHI,86.0,75.0,1426.3038069577726,1439.1364691811432
16353,48493,2004-02-25,2004,TOR,WAS,74.0,76.0,1409.023059132243,1374.2199192430096
16354,48494,2004-02-25,2004,NOP,LAC,99.0,93.0,1536.373898700562,1443.1627838675859
16355,48495,2004-02-25,2004,DEN,LAL,111.0,112.0,1479.5795796712946,1664.9261796429284
16356,48496,2004-02-25,2004,HOU,CLE,90.0,84.0,1580.7898326409265,1423.6575409874672
16357,48497,2004-02-25,2004,CHI,DET,88.0,107.0,1349.3131123626404,1573.4507100855765
16358,48498,2004-02-25,2004,MEM,GSW,92.0,99.0,1578.574960544154,1478.863973713312
16359,48499,2004-02-25,2004,SEA,UTA,92.0,93.0,1482.2349272327613,1530.523191441478
16360,48500,2004-02-25,2004,PHO,NYK,113.0,95.0,1424.1251853036408,1480.1266524831915
16361,48501,2004-02-25,2004,MIN,NJN,81.0,68.0,1714.4942117581115,1641.8973572820778
16362,48502,2004-02-25,2004,BOS,MIL,104.0,106.0,1404.775690786451,1528.113446167509
16363,48503,2004-02-26,2004,WAS,CHI,95.0,87.0,1383.3268742298712,1340.4419676793445
16364,48504,2004-02-26,2004,LAL,SAC,101.0,103.0,1657.4071852180007,1755.8133171599738
16365,48505,2004-02-26,2004,DAL,SAS,115.0,91.0,1693.9185282817555,1714.7643490355222
16366,48506,2004-02-27,2004,MIL,MEM,106.0,104.0,1539.0177579610317,1567.6102045390944
16367,48507,2004-02-27,2004,NOP,IND,89.0,77.0,1548.9388791959366,1638.9878586802256
16368,48508,2004-02-27,2004,BOS,TOR,88.0,75.0,1414.3595949060232,1399.478549016485
16369,48509,2004-02-27,2004,HOU,POR,89.0,85.0,1589.9518722705025,1557.238143355515
16370,48510,2004-02-27,2004,LAC,NYK,96.0,94.0,1453.74605459018,1469.5860840754235
16371,48511,2004-02-27,2004,DET,ATL,105.0,83.0,1579.2093715240967,1420.6911194085985
16372,48512,2004-02-27,2004,MIN,GSW,91.0,81.0,1718.1787960403124,1474.9827670249983
16373,48513,2004-02-27,2004,SEA,PHO,99.0,104.0,1471.130180024008,1435.3155914527383
16374,48514,2004-02-27,2004,ORL,CLE,107.0,112.0,1386.578716449844,1432.4553672387588
16375,48515,2004-02-27,2004,SAC,UTA,97.0,102.0,1741.4507354725172,1545.5746882882236
16376,48516,2004-02-28,2004,SAS,DEN,117.0,92.0,1719.0154050761557,1475.6712554139012
16377,48517,2004-02-28,2004,IND,PHI,81.0,74.0,1643.5369842654818,1434.619291142931
16378,48518,2004-02-28,2004,NJN,MIA,92.0,86.0,1646.7103724532722,1452.9364449123457
16379,48519,2004-02-28,2004,WAS,LAL,110.0,122.0,1380.1289931398262,1660.656338361048
16380,48520,2004-02-28,2004,ATL,ORL,99.0,104.0,1410.2807219635981,1397.0694417398029
16381,48521,2004-02-28,2004,CHI,GSW,87.0,81.0,1353.3837634166212,1461.8948135996104
16382,48522,2004-02-28,2004,DAL,POR,111.0,91.0,1699.9502841714934,1551.2463458027964
16383,48523,2004-02-28,2004,MEM,NOP,97.0,92.0,1576.6219361262279,1539.8735719259078
16384,48524,2004-02-29,2004,MIL,MIA,108.0,104.0,1546.2105835065584,1445.749707486422
16385,48525,2004-02-29,2004,DEN,NYK,107.0,96.0,1485.0834131532365,1460.2693549325593
16386,48526,2004-02-29,2004,SAC,PHO,108.0,94.0,1743.4730068081253,1432.5965310482206
16387,48527,2004-02-29,2004,PHI,MIN,81.0,74.0,1450.540546621689,1702.641293337493
16388,48528,2004-02-29,2004,LAC,DET,88.0,100.0,1447.50998356339,1585.5015212999278
16389,48529,2004-02-29,2004,TOR,BOS,82.0,91.0,1390.3427044302055,1423.4705793532355
16390,48530,2004-02-29,2004,HOU,SEA,80.0,97.0,1577.3779642866848,1483.7582998454122
16391,48531,2004-02-29,2004,NJN,LAL,83.0,100.0,1637.8223364577757,1670.183155723543
16392,48532,2004-03-01,2004,CHI,CLE,92.0,81.0,1364.813506612735,1420.6116403710155
16393,48533,2004-03-01,2004,SAS,MEM,80.0,81.0,1706.2453598567918,1590.1485041884252
16394,48534,2004-03-01,2004,BOS,ORL,117.0,96.0,1432.0951325972765,1387.8842730391639
16395,48535,2004-03-01,2004,UTA,DET,94.0,86.0,1556.2731816116393,1575.0763592105125
16396,48536,2004-03-01,2004,WAS,NOP,111.0,106.0,1393.130444493457,1526.410189385171
16397,48537,2004-03-02,2004,GSW,IND,88.0,96.0,1456.8193782901976,1648.9917032994622
16398,48538,2004-03-02,2004,MIA,TOR,86.0,89.0,1434.423357948451,1400.9912477760986
16399,48539,2004-03-02,2004,DEN,NJN,91.0,95.0,1479.435914600558,1643.7055360681154
16400,48540,2004-03-02,2004,SAC,LAC,113.0,106.0,1747.5182255765897,1444.47892297354
16401,48541,2004-03-02,2004,ATL,LAL,94.0,93.0,1425.3253973343326,1655.2833923337637
16402,48542,2004-03-02,2004,DAL,SEA,107.0,96.0,1705.2503291899684,1479.4650129197792
16403,48543,2004-03-03,2004,PHO,NJN,87.0,74.0,1446.7550257986052,1629.4523968789538
16404,48544,2004-03-03,2004,WAS,TOR,84.0,70.0,1402.6115590350005,1390.9676881356238
16405,48545,2004-03-03,2004,LAC,IND,94.0,101.0,1439.818278425723,1653.835109886407
16406,48546,2004-03-03,2004,NYK,PHI,88.0,77.0,1469.2444529912573,1441.0320213977996
16407,48547,2004-03-03,2004,SAS,SEA,88.0,84.0,1710.8027160257288,1475.4026484847031
16408,48548,2004-03-03,2004,NOP,CHI,100.0,97.0,1531.7995170027248,1359.0270921197837
16409,48549,2004-03-03,2004,CLE,ATL,112.0,80.0,1430.043137600576,1415.7108459907793
16410,48550,2004-03-03,2004,MIN,DAL,121.0,97.0,1712.9440603009205,1695.6415169422087
16411,48551,2004-03-03,2004,ORL,MIL,97.0,105.0,1382.2823155018036,1551.9027145067946
16412,48552,2004-03-03,2004,HOU,LAL,93.0,96.0,1570.116503652081,1662.4354294948726
16413,48553,2004-03-03,2004,POR,MEM,88.0,97.0,1542.9725401129756,1598.6561013717082
16414,48554,2004-03-04,2004,POR,DET,68.0,83.0,1534.3112996580724,1583.7392742768
16415,48555,2004-03-04,2004,PHI,SAC,105.0,114.0,1438.452570705352,1750.2308467152225
16416,48556,2004-03-04,2004,MIA,MIL,104.0,98.0,1447.1079144964992,1539.2247466895
16417,48557,2004-03-05,2004,TOR,NYK,103.0,109.0,1383.9608409292523,1476.7627923477412
16418,48558,2004-03-05,2004,NOP,CLE,85.0,88.0,1519.5156639491456,1442.3639262536124
16419,48559,2004-03-05,2004,MIN,HOU,109.0,112.0,1699.7422451243533,1583.4628619030675
16420,48560,2004-03-05,2004,ORL,ATL,101.0,96.0,1392.6104974214395,1405.229863579343
16421,48561,2004-03-05,2004,UTA,IND,88.0,96.0,1549.439357874833,1660.5214557362974
16422,48562,2004-03-05,2004,BOS,WAS,94.0,90.0,1440.7155289273433,1394.1173966140427
16423,48563,2004-03-05,2004,GSW,NJN,74.0,78.0,1451.6639518711122,1634.205624420034
16424,48564,2004-03-05,2004,SAS,DAL,113.0,100.0,1719.5404085843602,1686.306339417718
16425,48565,2004-03-05,2004,LAL,SEA,99.0,91.0,1667.166494159027,1470.6201542862402
16426,48566,2004-03-06,2004,MIA,SAC,102.0,96.0,1463.2449684305723,1734.8697023494956
16427,48567,2004-03-06,2004,CLE,MIL,106.0,97.0,1454.3193429617597,1527.2237213025344
16428,48568,2004-03-06,2004,POR,UTA,91.0,70.0,1544.389624800519,1539.6082810638945
16429,48569,2004-03-06,2004,PHO,SAS,86.0,107.0,1443.5143175979126,1723.4078576367745
16430,48570,2004-03-06,2004,PHI,CHI,97.0,88.0,1445.632890145609,1351.4858603113612
16431,48571,2004-03-06,2004,LAC,MEM,92.0,98.0,1434.4283031980854,1604.288654934463
16432,48572,2004-03-06,2004,DEN,DET,66.0,97.0,1472.6647483870377,1590.6189662461934
16433,48573,2004-03-07,2004,GSW,MEM,85.0,95.0,1446.054723175012,1609.7617483032166
16434,48574,2004-03-07,2004,DEN,IND,94.0,103.0,1467.8724840315151,1665.1648385127326
16435,48575,2004-03-07,2004,HOU,DAL,101.0,98.0,1595.6900739556454,1674.1413716796062
16436,48576,2004-03-07,2004,WAS,NYK,86.0,99.0,1386.8762418960948,1484.0485564110763
16437,48577,2004-03-07,2004,MIN,BOS,77.0,80.0,1684.439802612262,1456.1918720963947
16438,48578,2004-03-07,2004,ORL,SAC,90.0,107.0,1390.2006916535106,1737.1212468131394
16439,48579,2004-03-07,2004,LAL,NJN,94.0,88.0,1676.2350975672643,1625.83364973736
16440,48580,2004-03-07,2004,TOR,NOP,84.0,76.0,1396.6222889313983,1506.4781230938397
16441,48581,2004-03-07,2004,LAC,POR,91.0,71.0,1446.7402947795565,1531.9529520167976
16442,48582,2004-03-07,2004,SEA,DET,65.0,86.0,1464.1489012099746,1597.1779426768512
16443,48583,2004-03-08,2004,UTA,LAL,88.0,83.0,1552.7746277995027,1663.5626714890402
16444,48584,2004-03-08,2004,ATL,CLE,102.0,108.0,1396.7881672969345,1462.4630945820104
16445,48585,2004-03-08,2004,DAL,PHO,103.0,90.0,1678.6307061715681,1439.4868483104133
16446,48586,2004-03-08,2004,PHI,MIL,97.0,92.0,1457.2703002083379,1515.5073814142197
16447,48587,2004-03-09,2004,WAS,DEN,87.0,117.0,1379.1420586403865,1475.0874932164588
16448,48588,2004-03-09,2004,HOU,LAC,90.0,85.0,1601.5919777375248,1441.1192967067084
16449,48589,2004-03-09,2004,NYK,BOS,84.0,87.0,1473.7055262860308,1466.4701593643501
16450,48590,2004-03-09,2004,MIA,ORL,100.0,89.0,1470.789907928239,1382.5926288383382
16451,48591,2004-03-09,2004,MEM,SAS,94.0,88.0,1622.6554739052076,1711.0691490916124
16452,48592,2004-03-09,2004,SEA,MIN,92.0,105.0,1459.9833420869377,1688.6538406113182
16453,48593,2004-03-09,2004,SAC,GSW,96.0,92.0,1740.1512473755831,1442.953606167111
16454,48594,2004-03-09,2004,CHI,PHI,81.0,89.0,1344.8358499926267,1464.0775790826524
16455,48595,2004-03-09,2004,IND,TOR,94.0,84.0,1668.73437253657,1393.4741362842083
16456,48596,2004-03-10,2004,POR,MIN,92.0,79.0,1545.4826290543222,1674.9999288110153
16457,48597,2004-03-10,2004,SAS,LAC,108.0,90.0,1714.0382583116657,1437.8565985703824
16458,48598,2004-03-10,2004,ORL,WAS,108.0,99.0,1392.1390764840007,1369.9220510717228
16459,48599,2004-03-10,2004,UTA,GSW,91.0,77.0,1559.2216148233217,1436.3977712306134
16460,48600,2004-03-10,2004,TOR,CLE,92.0,106.0,1385.849735145404,1470.2439425704965
16461,48601,2004-03-10,2004,MIL,ATL,94.0,80.0,1521.8510186132403,1390.7825408448339
16462,48602,2004-03-10,2004,NOP,MIA,95.0,84.0,1515.0149715936234,1462.31139466116
16463,48603,2004-03-10,2004,BOS,LAL,109.0,117.0,1461.943036335094,1667.3853297246499
16464,48604,2004-03-10,2004,NJN,DEN,98.0,97.0,1631.0796538595728,1469.5638733732
16465,48605,2004-03-10,2004,DET,CHI,98.0,65.0,1600.3003794006602,1341.7754308253918
16466,48606,2004-03-11,2004,HOU,NOP,97.0,86.0,1608.2643761156069,1507.766130704408
16467,48607,2004-03-11,2004,SAC,DAL,120.0,102.0,1746.8063067277951,1669.6645769323263
16468,48608,2004-03-12,2004,MIA,SEA,82.0,74.0,1471.8884218415324,1450.7410045396325
16469,48609,2004-03-12,2004,MIN,LAL,96.0,86.0,1683.393856833029,1657.666205166889
16470,48610,2004-03-12,2004,NJN,CHI,88.0,76.0,1633.8159274704713,1338.9996993373081
16471,48611,2004-03-12,2004,POR,SAC,83.0,81.0,1559.834067908436,1732.5359545955253
16472,48612,2004-03-12,2004,MEM,LAC,98.0,89.0,1626.8459446955105,1433.2074932515166
16473,48613,2004-03-12,2004,PHO,UTA,90.0,99.0,1433.4868701062253,1565.3613527069258
16474,48614,2004-03-12,2004,BOS,IND,81.0,99.0,1457.5943887318579,1672.4108386537416
16475,48615,2004-03-12,2004,MIL,DEN,111.0,117.0,1510.820425381507,1480.5779044181795
16476,48616,2004-03-12,2004,PHI,NYK,99.0,94.0,1474.0509285038538,1464.074824591155
16477,48617,2004-03-12,2004,ATL,WAS,138.0,124.0,1400.1459878641724,1361.6234197270062
16478,48618,2004-03-12,2004,SAS,GSW,99.0,74.0,1716.0158721942785,1433.5031046815911
16479,48619,2004-03-13,2004,ORL,SEA,101.0,115.0,1384.847294604047,1458.768604186594
16480,48620,2004-03-13,2004,HOU,MEM,88.0,80.0,1618.094617398792,1616.550481701825
16481,48621,2004-03-13,2004,CHI,LAL,81.0,88.0,1336.5891820736147,1659.984351878755
16482,48622,2004-03-13,2004,PHO,DAL,90.0,113.0,1429.764126405466,1673.0913629096874
16483,48623,2004-03-13,2004,NOP,GSW,102.0,84.0,1515.2632852732104,1426.1086524184875
16484,48624,2004-03-13,2004,WAS,BOS,102.0,111.0,1355.0833786345484,1464.686749395367
16485,48625,2004-03-14,2004,CLE,IND,107.0,104.0,1484.944227441418,1657.685760907896
16486,48626,2004-03-14,2004,SAC,SAS,101.0,87.0,1740.9127014630485,1706.764476712036
16487,48627,2004-03-14,2004,DEN,UTA,102.0,75.0,1492.4123017362608,1553.4613222686373
16488,48628,2004-03-14,2004,LAC,DAL,88.0,101.0,1429.5489303520053,1677.0469080844991
16489,48629,2004-03-14,2004,MIN,POR,83.0,92.0,1670.4379562693935,1572.5001055704965
16490,48630,2004-03-14,2004,MIL,NYK,100.0,103.0,1500.0078386770438,1474.8959912603398
16491,48631,2004-03-14,2004,TOR,ATL,101.0,84.0,1396.2542268785505,1390.2480725157175
16492,48632,2004-03-14,2004,DET,PHI,85.0,69.0,1606.2952651854355,1467.860297176737
16493,48633,2004-03-14,2004,MIA,NJN,104.0,95.0,1485.5796093099623,1620.2370629953625
16494,48634,2004-03-15,2004,HOU,PHO,97.0,99.0,1604.2142543935672,1443.7188719988262
16495,48635,2004-03-15,2004,GSW,SAS,97.0,80.0,1441.4841530938595,1692.1965952568996
16496,48636,2004-03-15,2004,LAL,ORL,113.0,110.0,1664.2068973735816,1380.9680277510747
16497,48637,2004-03-16,2004,MIA,NOP,96.0,83.0,1495.8694702019716,1505.027625857823
16498,48638,2004-03-16,2004,ATL,SEA,110.0,118.0,1382.0746522828329,1466.206674764688
16499,48639,2004-03-16,2004,CLE,CHI,111.0,87.0,1490.535741077056,1330.036138746348
16500,48640,2004-03-16,2004,PHO,LAC,98.0,110.0,1433.7068747880755,1439.1016020663496
16501,48641,2004-03-16,2004,MIL,POR,99.0,100.0,1492.447872554771,1580.3448425293782
16502,48642,2004-03-16,2004,NYK,WAS,114.0,110.0,1481.16288029049,1347.8634431709645
16503,48643,2004-03-16,2004,NJN,SAC,94.0,77.0,1633.3676340010363,1729.4354222339794
16504,48644,2004-03-16,2004,MEM,PHI,82.0,79.0,1622.7077575597132,1462.0670330026753
